"rewardDate","validator","validatorName","startEpoch","endEpoch","epochRange","epochsInDay","previousDayRewards","endOfDayRewards","dailyRewards","usd","gbp","eur","jpy","cny","inr","aud","krw"
"2022-03-17","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","8852","8898","8852-8898","37","1350.9413838035678","1350.9413839572123","1.5364457794930786e-7","0.1254500810810811","0.09536335135135138","0.11338313513513516","14.889189189189192","0.7964312702702702","9.524324324324324","0.1708698918918919","4.173783783783784"
"2022-03-18","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","8899","8951","8899-8951","41","1350.9413839572123","1350.9413841304663","1.7325396584055852e-7","0.12682751219512198","0.09639558536585367","0.11465458536585368","15.09170731707317","0.8065407317073173","9.647073170731703","0.17153843902439023","3.7965853658536584"
"2022-03-19","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","8952","9000","8952-9000","40","1350.9413841304663","1350.9413842906397","1.6017338566598482e-7","0.12689777500000002","0.0962733","0.11468177499999999","15.128000000000005","0.80722205","9.638000000000002","0.17090625","3.70775"
"2022-03-20","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9001","9051","9001-9051","50","1350.9413842906397","1350.9413844573494","1.6670969671395142e-7","0.1225235","0.0929645","0.11074754000000002","14.606399999999997","0.7793967999999998","9.305399999999999","0.16507635999999995","2.9792"
"2022-03-21","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9052","9101","9052-9101","50","1350.9413844573494","1350.9413846207888","1.634393811400514e-7","0.12439130000000002","0.09449468","0.11269534000000002","14.837600000000004","0.7909356","9.476800000000003","0.16809231999999993","3.1286"
"2022-03-22","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9102","9149","9102-9149","46","1350.9413846207888","1350.9413847776898","1.5690102372900583e-7","0.13705121739130438","0.1037672391304348","0.12447056521739128","16.521086956521735","0.872221695652174","10.44391304347826","0.18455160869565218","3.8528260869565214"
"2022-03-23","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9150","9195","9150-9195","43","1350.9413847776898","1350.94138492805","1.5036016520753037e-7","0.1564953720930232","0.11825058139534884","0.1421375581395349","18.938139534883717","0.9970253023255815","11.943720930232558","0.20939199999999994","4.681627906976744"
"2022-03-24","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9196","9245","9196-9245","46","1350.94138492805","1350.9413850912338","1.6318381312885322e-7","0.15847749999999997","0.12017406521739134","0.14417965217391304","19.295217391304348","1.0095016956521738","12.10086956521739","0.21144128260869574","3.8752173913043477"
"2022-03-25","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9246","9295","9246-9295","46","1350.9413850912338","1350.9413852515795","1.603457349119708e-7","0.1492716739130435","0.11313043478260872","0.13560047826086954","18.19173913043478","0.9500156086956524","11.380217391304345","0.19862773913043472","3.947391304347826"
"2022-03-26","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9296","9346","9296-9346","46","1350.9413852515795","1350.9413854151305","1.6355102161469404e-7","0.14779463043478258","0.11204830434782609","0.1345539782608696","18.043478260869566","0.9409044782608695","11.273043478260874","0.1966808913043479","3.9356521739130432"
"2022-03-27","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9347","9394","9347-9394","45","1350.9413854151305","1350.9413855690598","1.5392924979096279e-7","0.1470304444444444","0.11148717777777778","0.13384986666666668","17.950222222222223","0.9360591111111108","11.215111111111113","0.1956548222222222","4.301555555555556"
"2022-03-28","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9395","9444","9395-9444","45","1350.9413855690598","1350.9413857294246","1.6036483430070803e-7","0.16024124444444443","0.1220861777777778","0.14605322222222228","19.77799999999999","1.0209887333333334","12.208000000000002","0.2134867777777778","4.291333333333333"
"2022-03-29","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9445","9493","9445-9493","45","1350.9413857294246","1350.9413858866153","1.571906977915205e-7","0.15738795555555554","0.12010817777777781","0.1424903111111111","19.39066666666667","1.0021427777777776","11.935111111111109","0.20996491111111115","4.233555555555555"
"2022-03-30","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9494","9542","9494-9542","43","1350.9413858866153","1350.9413860438046","1.5718933354946785e-7","0.156968511627907","0.1195475581395349","0.1409846976744186","19.146511627906975","0.9972798372093026","11.895813953488375","0.20884630232558138","4.461860465116279"
"2022-03-31","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9543","9595","9543-9595","44","1350.9413860438046","1350.9413862138244","1.70019802681054e-7","0.1565056136363636","0.11917120454545453","0.14071336363636358","19.073181818181816","0.9928089090909092","11.865909090909094","0.20893738636363637","4.083636363636364"
"2022-04-01","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9596","9648","9596-9648","36","1350.9413862138244","1350.9413863838424","1.7001798369165044e-7","0.14865747222222223","0.11328238888888892","0.13447780555555552","18.205","0.9450382500000002","11.293611111111112","0.1983323333333333","5.152777777777778"
"2022-04-02","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9649","9703","9649-9703","46","1350.9413863838424","1350.9413865602726","1.7643014871282503e-7","0.15165332608695653","0.1156400217391304","0.13728602173913043","18.578478260869566","0.9649856521739133","11.520434782608694","0.20235282608695648","3.9480434782608698"
"2022-04-03","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9704","9757","9704-9757","54","1350.9413865602726","1350.9413867334831","1.7321053746854886e-7","0.14880287037037043","0.11347696296296296","0.13473753703703703","18.232407407407404","0.9468475370370372","11.302962962962964","0.19865022222222214","3.419259259259259"
"2022-04-04","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9758","9810","9758-9810","51","1350.9413867334831","1350.94138690379","1.703069756331388e-7","0.1502039411764706","0.11453417647058821","0.13638386274509803","18.42607843137255","0.9557977450980389","11.355294117647059","0.19972374509803917","3.594313725490196"
"2022-04-05","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9811","9864","9811-9864","53","1350.94138690379","1350.9413870805759","1.7678576114121825e-7","0.14884028301886792","0.11350798113207547","0.13590941509433963","18.307547169811315","0.9471813962264153","11.223018867924523","0.196013962264151","3.332075471698113"
"2022-04-05","rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f","✅RadCrew","9865","9866","9865-9866","2","1350.9413870805759","1350.9413870871426","6.566779120475985e-9","0.14361400000000002","0.10981450000000001","0.131668","17.75","0.9139740000000001","10.84","0.189363","87.685"
"Up To: 2021-12-13T23:36:03.545Z","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","0","4960","Up To: 4960","0","54.75423213924296","54.75423213924296","54.75423213924296","","","","","","","",""
"2021-12-14","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","4961","5003","4961-5003","39","54.75423213924296","62.67720535360786","7.922973214364902","0.2357451538461538","0.1783241794871795","0.20896758974358975","26.791025641025637","1.4999999999999998","17.904102564102566","0.3314237435897437",""
"2021-12-15","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5004","5047","5004-5047","35","62.67720535360786","70.76371502312759","8.086509669519728","0.26271360000000005","0.19843568571428571","0.23316720000000002","29.906000000000002","1.6725714285714284","20.02857142857142","0.36856582857142856",""
"2021-12-16","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5048","5088","5048-5088","38","70.76371502312759","78.29671674194833","7.533001718820742","0.29360618421052626","0.2208615789473684","0.25963515789473685","33.4571052631579","1.8694736842105264","22.37236842105263","0.4089248157894737",""
"2021-12-17","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5089","5129","5089-5129","33","78.29671674194833","85.82131646906782","7.524599727119494","0.2809656363636364","0.21131639393939397","0.24848087878787878","31.909393939393933","1.7906060606060603","21.380909090909093","0.392537",""
"2021-12-18","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5130","5170","5130-5170","37","85.82131646906782","93.36565339496156","7.544336925893731","0.26021705405405404","0.1965095675675675","0.2315086216216216","29.59108108108108","1.6589189189189189","19.786756756756755","0.3651568918918918",""
"2021-12-19","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5171","5210","5171-5210","35","93.36565339496156","100.70778032759335","7.3421269326318","0.2533943142857143","0.19130897142857142","0.22543585714285716","28.813714285714287","1.6159999999999997","19.27057142857143","0.3555582571428571",""
"2021-12-20","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5211","5251","5211-5251","39","100.70778032759335","108.44090756488731","7.733127237293957","0.2419579230769231","0.18306728205128206","0.21474548717948716","27.472564102564103","1.5428205128205128","18.365641025641022","0.34027969230769234",""
"2021-12-21","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5252","5292","5252-5292","35","108.44090756488731","126.57507471833378","18.13416715344647","0.2619937428571429","0.19791071428571425","0.2322101142857143","29.81942857142856","1.6694285714285717","19.820857142857147","0.3674790285714285",""
"2021-12-22","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5293","5334","5293-5334","35","126.57507471833378","145.11631050387223","18.541235785538447","0.2696458857142857","0.20282902857142857","0.23877957142857145","30.794571428571427","1.7180000000000002","20.378","0.37664859999999994",""
"2021-12-23","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5335","5376","5335-5376","30","145.11631050387223","163.66117087757448","18.54486037370225","0.2619890333333333","0.19565976666666665","0.2312760333333333","29.945000000000004","1.668666666666666","19.711666666666666","0.36243359999999997",""
"2021-12-24","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5377","5417","5377-5417","17","163.66117087757448","181.73815434834978","18.076983470775303","0.2879369411764706","0.2148529411764706","0.2542718823529412","32.93352941176471","1.8341176470588234","21.61882352941177","0.3982088235294117",""
"2021-12-25","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5418","5459","5418-5459","42","181.73815434834978","200.25101099919266","18.512856650842878","0.28319492857142864","0.21153790476190476","0.250116880952381","32.39928571428571","1.802857142857143","21.271904761904757","0.39203857142857146",""
"2021-12-26","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5460","5500","5460-5500","41","200.25101099919266","218.25789418078057","18.00688318158791","0.28648741463414623","0.21396648780487804","0.2528296829268293","32.77414634146343","1.8241463414634151","21.57487804878049","0.3965677317073171",""
"2021-12-27","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5501","5542","5501-5542","42","218.25789418078057","236.7038789879589","18.44598480717832","0.30078476190476194","0.22415909523809519","0.2656927857142856","34.49166666666666","1.9166666666666667","22.557142857142864","0.41599407142857153",""
"2021-12-28","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5543","5583","5543-5583","40","236.7038789879589","254.71332250307023","18.009443515111343","0.3019834","0.22473372499999997","0.26679307499999994","34.677250000000015","1.9242499999999996","22.57725","0.4172051249999999",""
"2021-12-29","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5584","5624","5584-5624","41","254.71332250307023","272.7276543285916","18.014331825521367","0.285082243902439","0.21195165853658537","0.2519004146341463","32.76","1.8156097560975617","21.281951219512198","0.3940080487804878",""
"2021-12-30","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5625","5665","5625-5665","41","272.7276543285916","290.7379387707988","18.010284442207194","0.2579025609756098","0.19117004878048782","0.22771502439024383","29.68439024390244","1.6426829268292678","19.20219512195122","0.3554091219512195",""
"2021-12-31","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5666","5704","5666-5704","39","290.7379387707988","307.8201003811264","17.082161610327603","0.2578635128205128","0.19085507692307696","0.22737189743589745","29.677435897435892","1.6399999999999995","19.1848717948718","0.3551344871794871",""
"2022-01-01","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5705","5735","5705-5735","31","307.8201003811264","321.34490599457786","13.524805613451463","0.2601323870967742","0.19224203225806452","0.22870893548387097","29.943870967741937","1.654193548387097","19.38354838709677","0.35808745161290323",""
"2022-01-02","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5736","5766","5736-5766","31","321.34490599457786","334.8680485812074","13.523142586629547","0.2636851612903226","0.19487116129032256","0.2318415806451613","30.352258064516132","1.6758064516129028","19.648709677419358","0.36295793548387095",""
"2022-01-03","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5767","5807","5767-5807","41","334.8680485812074","352.77976804983336","17.91171946862596","0.2538579512195122","0.1881118536585366","0.22405958536585363","29.25756097560976","1.6134146341463416","18.886585365853662","0.3511543658536585",""
"2022-01-04","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5808","5847","5808-5847","39","352.77976804983336","370.2714576390572","17.491689589223824","0.25099312820512815","0.18589130769230772","0.2222498205128205","29.1","1.5953846153846158","18.709999999999997","0.3477674358974359",""
"2022-01-05","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5848","5888","5848-5888","41","370.2714576390572","388.152672176082","17.88121453702479","0.24178858536585368","0.1784916341463415","0.21380419512195126","28.03878048780487","1.5360975609756098","17.992682926829268","0.3338713658536586",""
"2022-01-06","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5889","5929","5889-5929","24","388.152672176082","406.0284399392258","17.875767763143813","0.23027537500000003","0.17010404166666662","0.20371337499999997","26.68291666666667","1.4691666666666665","17.137916666666666","0.3208231666666666",""
"2022-01-07","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5930","5969","5930-5969","40","406.0284399392258","423.4116513861518","17.383211446925998","0.22341795000000006","0.16477922499999997","0.19734307499999998","25.866000000000003","1.4249999999999996","16.601000000000003","0.31179155",""
"2022-01-08","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","5970","6010","5970-6010","41","423.4116513861518","441.24949149505846","17.837840108906676","0.20939297560975614","0.1540639512195122","0.1843018536585366","24.199024390243903","1.3353658536585369","15.547317073170737","0.29158651219512194",""
"2022-01-09","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6011","6049","6011-6049","39","441.24949149505846","458.19262916230946","16.943137667250994","0.2105065641025641","0.1549238717948718","0.1853069743589743","24.332820512820515","1.3420512820512822","15.627692307692309","0.2931376666666667",""
"2022-01-10","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6050","6089","6050-6089","40","458.19262916230946","475.5785884718571","17.385959309547616","0.21321292500000003","0.15702650000000004","0.18819142499999994","24.619750000000003","1.359","15.798750000000002","0.29689424999999997",""
"2022-01-11","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6090","6129","6090-6129","40","475.5785884718571","492.93541350112355","17.356825029266474","0.211729","0.15564800000000004","0.18660087500000005","24.425999999999995","1.3490000000000004","15.646499999999998","0.2944687",""
"2022-01-12","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6130","6169","6130-6169","40","492.93541350112355","510.2504903748704","17.315076873746875","0.2242728","0.1641265","0.19677070000000005","25.808250000000005","1.4272500000000004","16.561500000000002","0.30971095000000004",""
"2022-01-13","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6170","6207","6170-6207","38","510.2504903748704","526.6823295561699","16.431839181299438","0.23257673684210523","0.1694928421052632","0.20300473684210524","26.600789473684213","1.479210526315789","17.190263157894734","0.3189397631578948",""
"2022-01-14","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6208","6245","6208-6245","38","526.6823295561699","543.0753090145226","16.392979458352784","0.23091050000000002","0.1684974736842105","0.20176092105263158","26.303421052631574","1.4673684210526314","17.111315789473686","0.3185087631578947",""
"2022-01-15","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6246","6282","6246-6282","36","543.0753090145226","559.033443875509","15.95813486098632","0.23615400000000003","0.17268358333333333","0.20687491666666669","26.97638888888889","1.5005555555555556","17.51166666666667","0.32767313888888894",""
"2022-01-16","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6283","6320","6283-6320","36","559.033443875509","575.670232852055","16.636788976546086","0.24256602777777778","0.17737311111111112","0.21249183333333338","27.70722222222222","1.5399999999999998","17.988611111111112","0.33660236111111114",""
"2022-01-17","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6321","6363","6321-6363","22","575.670232852055","594.7894572573205","19.119224405265413","0.21735218181818186","0.15921536363636368","0.19051918181818178","24.902272727272724","1.3804545454545456","16.14363636363636","0.30132495454545455","11.868181818181819"
"2022-01-18","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6364","6404","6364-6404","41","594.7894572573205","613.0268867561317","18.237429498811252","0.21167360975609756","0.1554577804878049","0.18610626829268292","24.270731707317072","1.344390243902439","15.766097560975611","0.29430758536585366","6.000975609756098"
"2022-01-19","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6405","6448","6405-6448","44","613.0268867561317","632.5783176857585","19.551430929626804","0.2046726363636364","0.15032700000000002","0.18050531818181823","23.419545454545457","1.2995454545454537","15.245454545454542","0.28401152272727265","5.591818181818182"
"2022-01-20","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6449","6491","6449-6491","41","632.5783176857585","651.7416790819916","19.163361396233086","0.20734529268292684","0.15220548780487803","0.18286031707317071","23.684634146341462","1.314878048780488","15.428048780487806","0.2863991707317073","6.013414634146342"
"2022-01-21","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6492","6535","6492-6535","40","651.7416790819916","671.4514165935616","19.709737511569983","0.1863393","0.13730504999999998","0.16437564999999998","21.198749999999997","1.1814999999999993","13.866999999999996","0.25910692499999993","4.8957500000000005"
"2022-01-22","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6536","6577","6536-6577","38","671.4514165935616","690.255185424081","18.803768830519402","0.1664606052631579","0.12279042105263158","0.14672928947368416","18.926052631578948","1.0556708157894736","12.387368421052635","0.23185781578947373","5.133157894736843"
"2022-01-23","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6578","6621","6578-6621","42","690.255185424081","709.9633496014794","19.70816417739843","0.16776104761904764","0.1237629285714286","0.14786183333333333","19.074047619047626","1.0635714285714288","12.484523809523811","0.23368350000000002","5.001904761904762"
"2022-01-24","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6622","6664","6622-6664","42","709.9633496014794","729.212079240795","19.24872963931557","0.16506764285714287","0.1221749761904762","0.14579095238095238","18.788571428571426","1.045076785714286","12.30952380952381","0.2309788809523809","4.78952380952381"
"2022-01-25","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6665","6706","6665-6706","38","729.212079240795","747.9833921327081","18.771312891913112","0.1608246842105263","0.11927318421052631","0.14237997368421051","18.317105263157895","1.0179209210526314","12.018684210526315","0.22512660526315792","5.034736842105263"
"2022-01-26","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6707","6748","6707-6748","42","747.9833921327081","766.7409382366386","18.75754610393051","0.16575819047619045","0.12273747619047617","0.1468559047619048","18.924047619047617","1.0466666666666666","12.409047619047621","0.23153964285714282","4.844761904761905"
"2022-01-27","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6749","6789","6749-6789","38","766.7409382366386","785.0512508694956","18.31031263285695","0.16428989473684208","0.1225279210526316","0.14693478947368419","18.901578947368424","1.0450000000000004","12.349473684210526","0.2324683684210526","5.088421052631579"
"2022-01-28","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6790","6830","6790-6830","38","785.0512508694956","803.0130898908319","17.961839021336345","0.16128581578947368","0.12039247368421052","0.1447023947368421","18.61315789473684","1.0259734473684214","12.104736842105263","0.23022610526315795","5.281315789473684"
"2022-01-29","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6831","6870","6831-6870","40","803.0130898908319","820.2940112920915","17.280921401259548","0.16548640000000003","0.12345115","0.14842612500000002","19.072750000000003","1.052","12.411499999999997","0.23680507500000006","5.2195"
"2022-01-30","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6871","6911","6871-6911","38","820.2940112920915","838.0008925574075","17.706881265316042","0.17020321052631582","0.1269795","0.15271131578947364","19.618157894736836","1.0826315789473684","12.772368421052633","0.243567894736842","5.347894736842105"
"2022-01-31","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6912","6937","6912-6937","26","838.0008925574075","849.2251955751854","11.224303017777856","0.1685174615384615","0.12550469230769234","0.15067046153846153","19.433846153846154","1.0719230769230772","12.60076923076923","0.2393809230769231","8.056923076923077"
"2022-02-01","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6938","6961","6938-6961","24","849.2251955751854","859.5677073774204","10.342511802235094","0.17384187500000003","0.12890950000000004","0.1544977916666667","19.964166666666664","1.1058333333333332","12.987500000000002","0.24513020833333335","8.795"
"2022-02-02","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6962","6998","6962-6998","37","859.5677073774204","875.4851205466548","15.91741316923435","0.17134827027027022","0.12643200000000002","0.15168351351351347","19.618108108108107","1.0902702702702702","12.818378378378378","0.240068054054054","5.366486486486487"
"2022-02-03","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","6999","7039","6999-7039","39","875.4851205466548","893.1052179923427","17.62009744568786","0.1640663846153846","0.12084197435897437","0.144564641025641","18.823589743589743","1.0428205128205132","12.271282051282046","0.23009387179487176","5.001282051282051"
"2022-02-04","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","7040","7079","7040-7079","39","893.1052179923427","910.2637846763027","17.15856668396009","0.16681897435897436","0.12299230769230768","0.14563753846153846","19.195641025641027","1.0623076923076924","12.45948717948718","0.23494858974358976","5.395128205128205"
"2022-02-05","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","7080","7119","7080-7119","38","910.2637846763027","927.3832132101306","17.119428533827886","0.17119581578947368","0.1264603157894737","0.14952699999999994","19.725526315789473","1.0889473684210536","12.778684210526315","0.24218507894736846","5.400526315789474"
"2022-02-06","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","7120","7158","7120-7158","37","927.3832132101306","944.0863591907473","16.703145980616682","0.16758743243243243","0.12378524324324323","0.14634697297297297","19.311351351351348","1.0670270270270268","12.50972972972973","0.23698605405405407","5.412162162162162"
"2022-02-07","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","7159","7197","7159-7197","37","944.0863591907473","960.7826524173288","16.696293226581474","0.17692337837837838","0.1308119189189189","0.15471186486486485","20.37027027027027","1.1237837837837839","13.21135135135135","0.2491334054054054","6.206486486486486"
"2022-02-08","rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa","🐱 Ocinode","7198","7235","7198-7235","38","960.7826524173288","977.0423875334673","16.259735116138472","0.20145594736842104","0.14878634210526315","0.1764127105263158","23.25631578947369","1.2826315789473686","15.048947368421054","0.28255036842105263","6.411052631578947"
