rewardDate,validator,validatorName,startEpoch,endEpoch,epochRange,epochsInDay,previousDayRewards,endOfDayRewards,dailyRewards,rewardCurrency
2022-05-05 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11367,11407,11367-11407,5,9709.519992871501,9734.535255084164,25.015262212662492,EXRD
2022-05-06 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11408,11456,11408-11456,18,2286.438978026148,2304.264646043557,17.825668017409043,EXRD
2022-05-06 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11408,11456,11408-11456,18,1409.752198672115,1420.5214118079202,10.76921313580533,EXRD
2022-05-06 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11408,11456,11408-11456,18,9895.79434961683,9925.63752853284,29.843178916009492,EXRD
2022-05-06 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11408,11456,11408-11456,18,6397.65923306888,6417.606558279316,19.947325210436247,EXRD
2022-05-06 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11408,11456,11408-11456,18,1278.0301059959238,1298.2556160350432,20.2255100391194,EXRD
2022-05-06 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11408,11456,11408-11456,18,1350.9413920521429,1350.9413922095239,1.573810095578665e-7,EXRD
2022-05-06 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11408,11456,11408-11456,18,2817.856169462306,2837.9521944375956,20.096024975289765,EXRD
2022-05-06 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11408,11456,11408-11456,18,9734.535255084164,9764.422597510013,29.887342425849056,EXRD
2022-05-07 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11457,11500,11457-11500,20,2304.264646043557,2320.1073218102683,15.842675766711181,EXRD
2022-05-07 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11457,11500,11457-11500,20,1420.5214118079202,1430.6051436166163,10.08373180869603,EXRD
2022-05-07 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11457,11500,11457-11500,20,9925.63752853284,9952.253298754309,26.615770221469575,EXRD
2022-05-07 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11457,11500,11457-11500,20,6417.606558279316,6435.344431772581,17.737873493264487,EXRD
2022-05-07 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11457,11500,11457-11500,20,1298.2556160350432,1316.248565612288,17.99294957724487,EXRD
2022-05-07 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11457,11500,11457-11500,20,1350.9413922095239,1350.941392347716,1.3819203559251036e-7,EXRD
2022-05-07 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11457,11500,11457-11500,20,2837.9521944375956,2856.6099943003137,18.657799862718093,EXRD
2022-05-07 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11457,11500,11457-11500,20,9764.422597510013,9790.979921145976,26.557323635963257,EXRD
2022-05-08 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11501,11539,11501-11539,15,2320.1073218102683,2333.796598201923,13.689276391654857,EXRD
2022-05-08 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11501,11539,11501-11539,15,1430.6051436166163,1439.313821087766,8.708677471149713,EXRD
2022-05-08 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11501,11539,11501-11539,15,9952.253298754309,9975.844731063247,23.591432308938238,EXRD
2022-05-08 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11501,11539,11501-11539,15,6435.344431772581,6451.08550469554,15.741072922959574,EXRD
2022-05-08 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11501,11539,11501-11539,15,1316.248565612288,1332.185605373401,15.937039761112828,EXRD
2022-05-08 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11501,11539,11501-11539,15,1350.941392347716,1350.9413924702044,1.2248847269802354e-7,EXRD
2022-05-08 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11501,11539,11501-11539,15,2856.6099943003137,2873.1384335896073,16.5284392892936,EXRD
2022-05-08 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11501,11539,11501-11539,15,9790.979921145976,9814.55125421357,23.571333067593514,EXRD
2022-05-09 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11540,11591,11540-11591,11,2333.796598201923,2352.5764687710544,18.779870569131162,EXRD
2022-05-09 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11540,11591,11540-11591,11,1439.313821087766,1451.0018290459302,11.688007958164235,EXRD
2022-05-09 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11540,11591,11540-11591,11,9975.844731063247,10007.298331147962,31.453600084714708,EXRD
2022-05-09 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11540,11591,11540-11591,11,6451.08550469554,6472.142181539253,21.05667684371292,EXRD
2022-05-09 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11540,11591,11540-11591,11,1332.185605373401,1353.4719636158043,21.286358242403367,EXRD
2022-05-09 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11540,11591,11540-11591,11,1350.9413924702044,1350.9413926340453,1.6384092305088416e-7,EXRD
2022-05-09 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11540,11591,11540-11591,11,2873.1384335896073,2895.2253781576946,22.086944568087347,EXRD
2022-05-09 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11540,11591,11540-11591,11,9814.55125421357,9846.037862308614,31.486608095045085,EXRD
2022-05-10 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11592,11640,11592-11640,18,2352.5764687710544,2370.0532069909023,17.476738219847903,EXRD
2022-05-10 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11592,11640,11592-11640,18,1451.0018290459302,1461.9560598639182,10.954230817987991,EXRD
2022-05-10 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11592,11640,11592-11640,18,10007.298331147962,10036.583865942099,29.285534794136765,EXRD
2022-05-10 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11592,11640,11592-11640,18,6472.142181539253,6491.7477837836195,19.60560224436631,EXRD
2022-05-10 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11592,11640,11592-11640,18,1353.4719636158043,1373.285362400864,19.81339878505969,EXRD
2022-05-10 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11592,11640,11592-11640,18,1350.9413926340453,1350.9413927880603,1.5401496966660488e-7,EXRD
2022-05-10 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11592,11640,11592-11640,18,2895.2253781576946,2915.8043186938958,20.578940536201117,EXRD
2022-05-10 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11592,11640,11592-11640,18,9846.037862308614,9875.32874239223,29.290880083615775,EXRD
2022-05-11 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11641,11688,11641-11688,14,2370.0532069909023,2387.1465275305163,17.09332053961407,EXRD
2022-05-11 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11641,11688,11641-11688,14,1461.9560598639182,1472.6668246416702,10.710764777752047,EXRD
2022-05-11 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11641,11688,11641-11688,14,10036.583865942099,10065.27177510249,28.687909160391428,EXRD
2022-05-11 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11641,11688,11641-11688,14,6491.7477837836195,6510.883385809699,19.13560202607914,EXRD
2022-05-11 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11641,11688,11641-11688,14,1373.285362400864,1392.6896566818323,19.404294280968315,EXRD
2022-05-11 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11641,11688,11641-11688,14,1350.9413927880603,1350.9413929390848,1.510245510871755e-7,EXRD
2022-05-11 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11641,11688,11641-11688,14,2915.8043186938958,2935.9112154208196,20.10689672692388,EXRD
2022-05-11 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11641,11688,11641-11688,14,9875.32874239223,9903.993569507831,28.66482711560093,EXRD
2022-05-12 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11689,11735,11689-11735,20,2387.1465275305163,2403.8495253869405,16.70299785642419,EXRD
2022-05-12 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11689,11735,11689-11735,20,1472.6668246416702,1482.5265814900413,9.859756848371035,EXRD
2022-05-12 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11689,11735,11689-11735,20,10065.27177510249,10093.349845194403,28.078070091913105,EXRD
2022-05-12 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11689,11735,11689-11735,20,6510.883385809699,6529.579796915656,18.69641110595694,EXRD
2022-05-12 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11689,11735,11689-11735,20,1392.6896566818323,1411.682238753434,18.992582071601646,EXRD
2022-05-12 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11689,11735,11689-11735,20,1350.9413929390848,1350.9413930869407,1.4785587154619861e-7,EXRD
2022-05-12 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11689,11735,11689-11735,20,2935.9112154208196,2955.5955932932993,19.684377872479672,EXRD
2022-05-12 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11689,11735,11689-11735,20,9903.993569507831,9932.027100452324,28.033530944492668,EXRD
2022-05-13 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11736,11786,11736-11786,17,2403.8495253869405,2421.967304214224,18.117778827283473,EXRD
2022-05-13 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11736,11786,11736-11786,17,1482.5265814900413,1493.4837551987257,10.957173708684422,EXRD
2022-05-13 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11736,11786,11736-11786,17,10093.349845194403,10123.813205504077,30.46336030967359,EXRD
2022-05-13 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11736,11786,11736-11786,17,6529.579796915656,6549.869540299376,20.289743383720634,EXRD
2022-05-13 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11736,11786,11736-11786,17,1411.682238753434,1432.2617675807996,20.57952882736572,EXRD
2022-05-13 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11736,11786,11736-11786,17,1350.9413930869407,1350.9413932474997,1.6055901141953655e-7,EXRD
2022-05-13 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11736,11786,11736-11786,17,2955.5955932932993,2976.9083832358883,21.312789942589006,EXRD
2022-05-13 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11736,11786,11736-11786,17,9932.027100452324,9962.41718345441,30.390083002086612,EXRD
2022-05-14 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11787,11834,11787-11834,40,2421.967304214224,2438.9797189460223,17.012414731798344,EXRD
2022-05-14 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11787,11834,11787-11834,40,1493.4837551987257,1504.0223414250831,10.538586226357438,EXRD
2022-05-14 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11787,11834,11787-11834,40,10123.813205504077,10152.314478293396,28.501272789319046,EXRD
2022-05-14 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11787,11834,11787-11834,40,6549.869540299376,6568.948753841985,19.079213542609068,EXRD
2022-05-14 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11787,11834,11787-11834,40,1432.2617675807996,1451.598893315917,19.337125735117297,EXRD
2022-05-14 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11787,11834,11787-11834,40,1350.9413932474997,1350.9413933986123,1.5111254469957203e-7,EXRD
2022-05-14 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11787,11834,11787-11834,40,2976.9083832358883,2996.933993168095,20.025609932206862,EXRD
2022-05-14 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11787,11834,11787-11834,40,9962.41718345441,9990.996870617877,28.579687163466588,EXRD
2022-05-15 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11835,11882,11835-11882,40,2438.9797189460223,2455.9915282474176,17.01180930139526,EXRD
2022-05-15 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11835,11882,11835-11882,40,1504.0223414250831,1514.5608516640605,10.538510238977324,EXRD
2022-05-15 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11835,11882,11835-11882,40,10152.314478293396,10180.811288224548,28.4968099311518,EXRD
2022-05-15 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11835,11882,11835-11882,40,6568.948753841985,6587.945650316367,18.996896474382083,EXRD
2022-05-15 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11835,11882,11835-11882,40,1451.598893315917,1470.913628216993,19.314734901076008,EXRD
2022-05-15 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11835,11882,11835-11882,40,1350.9413933986123,1350.9413935482648,1.4965257832955103e-7,EXRD
2022-05-15 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11835,11882,11835-11882,40,2996.933993168095,3016.941812820296,20.00781965220085,EXRD
2022-05-15 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11835,11882,11835-11882,40,9990.996870617877,10019.531665216797,28.53479459891969,EXRD
2022-05-16 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11883,11930,11883-11930,43,2455.9915282474176,2472.9975924380997,17.006064190682082,EXRD
2022-05-16 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11883,11930,11883-11930,43,1514.5608516640605,1524.8799194253188,10.319067761258339,EXRD
2022-05-16 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11883,11930,11883-11930,43,10180.811288224548,10209.306585301136,28.49529707658803,EXRD
2022-05-16 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11883,11930,11883-11930,43,6587.945650316367,6606.953431420494,19.00778110412648,EXRD
2022-05-16 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11883,11930,11883-11930,43,1470.913628216993,1490.2168624237966,19.30323420680361,EXRD
2022-05-16 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11883,11930,11883-11930,43,1350.9413935482648,1350.9413936984847,1.502198756497819e-7,EXRD
2022-05-16 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11883,11930,11883-11930,43,3016.941812820296,3036.950367684978,20.008554864682083,EXRD
2022-05-16 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11883,11930,11883-11930,43,10019.531665216797,10048.025576965432,28.493911748635583,EXRD
2022-05-17 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11931,11978,11931-11978,40,2472.9975924380997,2489.9954329267275,16.997840488627844,EXRD
2022-05-17 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11931,11978,11931-11978,40,1524.8799194253188,1535.4266440540778,10.546724628758966,EXRD
2022-05-17 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11931,11978,11931-11978,40,10209.306585301136,10237.80819191446,28.50160661332484,EXRD
2022-05-17 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11931,11978,11931-11978,40,6606.953431420494,6626.05285674164,19.099425321146555,EXRD
2022-05-17 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11931,11978,11931-11978,40,1490.2168624237966,1509.5405992696906,19.323736845894018,EXRD
2022-05-17 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11931,11978,11931-11978,40,1350.9413936984847,1350.9413938493833,1.5089858607097995e-7,EXRD
2022-05-17 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11931,11978,11931-11978,40,3036.950367684978,3057.0057909624084,20.055423277430236,EXRD
2022-05-17 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11931,11978,11931-11978,40,10048.025576965432,10076.58651813402,28.560941168587306,EXRD
2022-05-18 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,11979,12026,11979-12026,32,2489.9954329267275,2506.9843947533227,16.988961826595187,EXRD
2022-05-18 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),11979,12026,11979-12026,32,1535.4266440540778,1545.745346345182,10.318702291104273,EXRD
2022-05-18 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,11979,12026,11979-12026,32,10237.80819191446,10266.305696513737,28.497504599276,EXRD
2022-05-18 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,11979,12026,11979-12026,32,6626.05285674164,6645.145812216484,19.09295547484362,EXRD
2022-05-18 23:59:59,rv1qfxktwkq9amdh678cxfynzt4zeua2tkh8nnrtcjpt7fyl0lmu8r3urllukm,🚀 Florian Pieper Staking,11979,12026,11979-12026,32,1509.5405992696906,1528.8556716802123,19.31507241052168,EXRD
2022-05-18 23:59:59,rv1qgaftlzpdxaacv3jmf0x9vlys3ap0mngfea8gsedph4ckaya0gqe6h9mv6f,✅RadCrew,11979,12026,11979-12026,32,1350.9413938493833,1350.9413939992303,1.49846982822055e-7,EXRD
2022-05-18 23:59:59,rv1qtu7r2f82qmzphsgw5mug3vzxenzfwrhpyf9rja5ckp2k06ca5duu63guaa,🐱 Ocinode,11979,12026,11979-12026,32,3057.0057909624084,3077.0474151991075,20.041624236699136,EXRD
2022-05-18 23:59:59,rv1qwjgznknyz0e40nfg69y553rv3g85w6pc5kyfn76ckrkyyql4vc863xcfut,✔️RadixStake,11979,12026,11979-12026,32,10076.58651813402,10105.129206045603,28.542687911583926,EXRD
2022-05-19 23:59:59,rv1qd0060jej9x0upkp6fdrednv8ct2yvdf2ydxm5a9t9ea63tp09c6u0ev6t8, 🧛 ‍RadixStaker 🧛‍ - Stake the vampire!,12027,12074,12027-12074,43,2506.9843947533227,2523.9630233340577,16.97862858073495,EXRD
2022-05-19 23:59:59,rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h,🔥 EasyStake (🇸🇬 SG),12027,12074,12027-12074,43,1545.745346345182,1556.0099683411645,10.264621995982452,EXRD
2022-05-19 23:59:59,rv1qdpk5akfjwyqrdmgf3ap2djcyvafuqvaenyjumfq2hht2ev2jlc5x6sjfzf,➕radix.plus➕,12027,12074,12027-12074,43,10266.305696513737,10294.784333034302,28.478636520565487,EXRD
2022-05-19 23:59:59,rv1qdx65px2g9j3gv9mq8vw0t6000zuvhydmgtthdjyf9ksnmu6ht6r2zaeq0f,⚡️Allnodes.com,12027,12074,12027-12074,43,6645.145812216484,6664.140166471807,18.994354255322833,EXRD
